forecast_id,region,seasonality_index,discount_pct,forecast_accurate
996,A,490.64,0.489,1
997,A,79.05,0.4,0
998,D,57.44,0.12,0
999,D,14.47,0.327,0
1000,B,371.62,0.152,1
1001,B,89.07,0.162,0
1002,B,163.47,0.42,0
1003,D,64.72,0.455,0
1004,D,348.07,0.152,1
1005,A,88.87,0.19,0
1006,A,50.42,0.121,0
1007,D,212.59,0.348,0
1008,C,346.03,0.331,1
1009,B,175.23,0.101,0
1010,A,180.42,0.021,0
1011,B,279.84,0.451,1
1012,C,267.35,0.356,0
1013,D,419.67,0.09,1
1014,C,108.3,0.379,0
1015,C,153.48,0.469,0
1016,A,11.01,0.288,0
1017,C,418.46,0.034,1
1018,D,166.71,0.177,0
1019,A,209.38,0.209,0
1020,A,64.36,0.334,0
1021,A,350.55,0.462,1
1022,B,88.9,0.433,0
1023,C,390.48,0.281,1
1024,D,287.62,0.282,1
1025,D,26.45,0.101,0
1026,A,229.4,0.284,0
1027,C,149.25,0.237,0
1028,D,107.7,0.106,0
1029,A,395.03,0.26,1
1030,C,384.37,0.351,1
1031,D,316.65,0.153,1
1032,C,317.17,0.437,1
1033,B,97.87,0.404,0
1034,D,184.31,0.249,0
1035,A,162.02,0.192,0
1036,B,476.38,0.008,1
1037,B,354.75,0.279,1
1038,B,425.82,0.448,1
1039,D,441.48,0.317,1
1040,D,370.58,0.41,1
1041,C,209.34,0.031,0
1042,D,415.85,0.241,1
1043,B,141.26,0.463,0
1044,A,240.16,0.309,0
1045,D,94.44,0.364,0
1046,C,351.75,0.123,1
1047,C,193.07,0.332,0
1048,D,363.29,0.263,1
1049,A,10.52,0.142,0
1050,B,279.06,0.36,1
1051,D,322.59,0.091,1
1052,B,46.46,0.261,0
1053,D,397.72,0.469,1
1054,D,410.95,0.481,1
1055,C,132.8,0.244,0
1056,B,280.1,0.306,1
1057,C,307.77,0.06,1
1058,B,105.25,0.325,0
1059,B,129.74,0.155,0
1060,D,56.77,0.353,0
1061,D,38.18,0.172,0
1062,B,211.4,0.353,0
1063,D,194.02,0.001,0
1064,C,200.76,0.137,0
1065,B,91.05,0.035,0
1066,D,457.07,0.299,1
1067,C,322.67,0.192,1
1068,D,399.46,0.26,1
1069,B,137.97,0.291,0
1070,A,405.08,0.081,1
1071,B,26.43,0.122,0
1072,C,488.6,0.319,1
1073,A,63.51,0.262,0
1074,A,191.92,0.15,0
1075,B,142.5,0.39,0
1076,C,196.49,0.031,0
1077,B,161.21,0.002,0
1078,D,489.03,0.039,1
1079,B,96.36,0.313,0
1080,C,112.02,0.059,0
1081,A,458.12,0.415,1
1082,B,330.6,0.307,1
1083,B,186.97,0.295,0
1084,B,442.83,0.472,1
1085,C,175.65,0.239,0
1086,C,79.45,0.153,0
1087,A,229.32,0.001,0
1088,C,333.17,0.331,1
1089,D,80.41,0.292,0
1090,A,415.66,0.493,1
1091,B,263.51,0.001,0
1092,C,51.02,0.166,0
1093,D,91.49,0.24,0
1094,B,31.79,0.112,0
1095,C,121.75,0.026,0
1096,C,294.39,0.368,1
1097,C,32.03,0.498,0
1098,B,102.1,0.293,0
1099,D,297.82,0.051,1
1100,A,321.06,0.003,1
1101,B,401.99,0.295,1
1102,D,198.25,0.13,0
1103,B,452.33,0.05,1
1104,C,69.8,0.139,0
1105,A,99.02,0.363,0
1106,D,379.91,0.15,1
1107,C,434.3,0.428,1
1108,A,206.97,0.251,0
1109,C,334.35,0.303,1
1110,C,77.89,0.3,0
1111,A,400.53,0.417,1
1112,C,162.44,0.287,0
1113,D,484.9,0.474,1
1114,C,154.82,0.028,0
1115,A,478.17,0.278,1
1116,D,67.98,0.063,0
1117,C,392.05,0.029,1
1118,D,275.0,0.278,0
1119,B,169.13,0.456,0
1120,B,413.89,0.263,1
1121,C,46.73,0.234,0
1122,C,213.71,0.455,0
1123,B,450.45,0.342,1
1124,D,410.68,0.335,1
1125,A,435.96,0.374,1
1126,C,192.15,0.272,0
1127,C,163.84,0.057,0
1128,B,166.3,0.372,0
1129,B,419.96,0.367,1
1130,D,426.26,0.025,1
1131,C,354.7,0.081,1
1132,D,480.95,0.485,1
1133,A,132.59,0.091,0
1134,B,300.63,0.009,1
1135,B,140.7,0.409,0
1136,B,100.04,0.388,0
1137,A,402.54,0.229,1
1138,C,239.37,0.022,0
1139,A,489.04,0.414,1
1140,B,342.83,0.396,1
1141,A,239.07,0.414,0
1142,B,64.26,0.198,0
1143,B,187.3,0.496,0
1144,B,76.21,0.459,0
1145,D,31.45,0.052,0
1146,B,187.22,0.378,0
1147,D,312.33,0.085,1
1148,D,338.29,0.153,1
1149,B,54.61,0.381,0
1150,C,77.86,0.404,0
1151,C,256.17,0.068,0
1152,D,271.2,0.294,0
1153,A,68.94,0.296,0
1154,A,350.42,0.343,1
1155,B,342.59,0.316,1
1156,C,364.67,0.268,1
1157,B,468.05,0.376,1
1158,A,290.77,0.156,1
1159,C,387.07,0.346,1
1160,D,280.09,0.064,1
1161,A,75.27,0.389,0
1162,C,230.43,0.163,0
1163,C,402.68,0.107,1
1164,A,268.1,0.311,0
1165,A,265.37,0.162,0
1166,B,468.8,0.445,1
1167,A,168.34,0.413,0
1168,A,67.24,0.165,0
1169,D,16.22,0.058,0
1170,C,57.15,0.421,0
1171,D,79.13,0.078,0
1172,A,260.36,0.282,0
1173,C,496.3,0.44,1
1174,A,440.1,0.085,1
1175,D,48.95,0.157,0
1176,A,199.71,0.113,0
1177,C,70.26,0.274,0
1178,B,80.69,0.09,0
1179,D,84.8,0.185,0
1180,D,222.99,0.029,0
1181,A,286.37,0.432,1
1182,B,383.29,0.477,1
1183,D,440.6,0.214,1
1184,A,44.28,0.275,0
1185,C,373.74,0.152,1
1186,A,338.47,0.17,1
1187,B,205.02,0.338,0
1188,D,466.45,0.437,1
1189,A,106.52,0.383,0
1190,A,430.32,0.14,1
1191,D,172.6,0.405,0
1192,A,230.61,0.409,0
1193,A,487.01,0.405,1
1194,A,443.65,0.268,1
1195,A,95.86,0.397,0
1196,C,363.08,0.327,1
1197,D,401.92,0.315,1
1198,A,268.07,0.387,0
1199,D,441.55,0.387,1
1200,A,107.09,0.241,0
1201,B,350.32,0.172,1
1202,D,150.42,0.208,0
1203,D,192.54,0.351,0
1204,B,395.71,0.044,1
1205,A,94.5,0.47,0
1206,D,33.31,0.208,0
1207,B,486.82,0.391,1
1208,B,23.89,0.393,0
1209,B,80.08,0.477,0
1210,A,353.55,0.332,1
1211,B,230.14,0.459,0
1212,C,162.07,0.242,0
1213,C,450.03,0.441,1
1214,D,61.61,0.453,0
1215,B,68.82,0.244,0
1216,A,188.33,0.334,0
1217,B,176.77,0.431,0
1218,C,302.09,0.457,1
1219,B,411.25,0.437,1
1220,C,393.4,0.064,1
1221,A,342.99,0.427,1
1222,B,115.93,0.146,0
1223,D,453.59,0.281,1
1224,A,396.86,0.42,1
1225,B,392.65,0.36,1
1226,D,127.46,0.467,0
1227,A,491.49,0.468,1
1228,C,457.12,0.181,1
1229,D,124.42,0.312,0
1230,D,261.02,0.318,0
1231,B,234.39,0.029,0
1232,B,175.24,0.4,0
1233,D,458.19,0.137,1
1234,A,383.23,0.075,1
1235,B,217.82,0.116,0
1236,D,130.28,0.401,0
1237,C,111.91,0.323,0
1238,D,302.26,0.448,1
1239,C,391.76,0.126,1
1240,D,356.58,0.464,1
1241,A,126.04,0.148,0
1242,D,59.59,0.035,0
1243,D,122.46,0.1,0
1244,C,209.96,0.136,0
1245,B,481.8,0.134,1
1246,B,68.56,0.15,0
1247,A,50.24,0.452,0
1248,A,488.61,0.317,1
1249,D,296.65,0.39,1
1250,D,279.81,0.231,1
1251,D,490.47,0.235,1
1252,A,87.37,0.307,0
1253,B,314.25,0.16,1
1254,D,115.29,0.369,0
1255,B,359.01,0.444,1
1256,A,12.29,0.148,0
1257,A,385.86,0.191,1
1258,A,285.55,0.123,1
1259,C,460.24,0.425,1
1260,D,143.09,0.062,0
1261,A,221.31,0.0,0
1262,D,180.4,0.364,0
1263,A,77.13,0.488,0
1264,B,499.62,0.427,1
1265,B,481.28,0.295,1
1266,B,132.06,0.335,0
1267,D,69.92,0.379,0
1268,A,159.35,0.484,0
1269,D,293.17,0.402,1
1270,C,364.01,0.324,1
1271,A,211.45,0.198,0
1272,B,368.39,0.093,1
1273,A,135.15,0.249,0
1274,C,491.2,0.387,1
1275,B,221.91,0.34,0
1276,A,126.41,0.44,0
1277,C,53.87,0.465,0
1278,B,436.66,0.116,1
1279,C,121.49,0.333,0
1280,C,203.58,0.407,0
1281,D,287.02,0.406,1
1282,D,396.42,0.414,1
1283,A,446.73,0.224,1
1284,B,115.81,0.052,0
1285,B,378.07,0.08,1
1286,D,269.42,0.097,0
1287,A,30.28,0.437,0
1288,D,217.86,0.47,0
1289,C,470.43,0.286,1
1290,B,129.99,0.223,0
1291,D,110.29,0.138,0
1292,B,225.54,0.08,0
1293,D,118.74,0.215,0
1294,B,428.17,0.003,1
1295,B,373.87,0.4,1
1296,B,361.63,0.151,1
1297,C,93.26,0.193,0
1298,B,239.84,0.333,0
1299,A,406.98,0.445,1
1300,B,338.17,0.279,1
1301,A,400.39,0.057,1
1302,D,276.48,0.243,1
1303,D,86.31,0.136,0
1304,D,152.48,0.371,0
1305,D,474.59,0.017,1
1306,D,57.53,0.117,0
1307,D,449.02,0.118,1
1308,B,465.43,0.423,1
1309,B,297.85,0.445,1
1310,C,42.49,0.414,0
1311,B,236.45,0.229,0
1312,B,134.02,0.213,0
1313,D,49.0,0.205,0
1314,C,495.55,0.157,1
1315,D,278.47,0.415,1
1316,D,26.19,0.442,0
1317,B,290.74,0.145,1
1318,A,405.62,0.221,1
1319,A,212.78,0.191,0
1320,A,266.12,0.085,0
1321,B,392.6,0.211,1
1322,D,86.03,0.175,0
1323,A,101.55,0.392,0
1324,D,279.3,0.034,1
1325,B,330.8,0.271,1
1326,D,328.68,0.336,1
1327,C,76.36,0.386,0
1328,D,478.8,0.065,1
1329,A,456.0,0.282,1
1330,A,455.38,0.197,1
1331,C,234.06,0.163,0
1332,D,353.88,0.473,1
1333,A,490.28,0.079,1
1334,D,406.82,0.366,1
1335,D,74.7,0.424,0
1336,D,192.89,0.351,0
1337,C,26.56,0.275,0
1338,C,180.45,0.053,0
1339,D,54.52,0.194,0
1340,B,401.42,0.361,1
1341,B,448.78,0.111,1
1342,C,141.91,0.357,0
1343,B,138.61,0.164,0
1344,A,202.17,0.279,0
1345,A,369.93,0.008,1
1346,D,11.85,0.285,0
1347,A,415.04,0.02,1
1348,A,274.65,0.05,0
1349,A,231.22,0.438,0
1350,A,149.98,0.234,0
1351,B,487.02,0.371,1
1352,D,172.49,0.143,0
1353,A,88.77,0.055,0
1354,A,185.91,0.469,0
1355,A,487.59,0.169,1
1356,D,12.66,0.427,0
1357,B,98.69,0.015,0
1358,A,117.36,0.22,0
1359,B,116.06,0.25,0
1360,A,352.79,0.466,1
1361,B,418.32,0.286,1
1362,C,106.41,0.166,0
1363,C,350.67,0.075,1
1364,B,149.98,0.126,0
1365,D,155.61,0.447,0
1366,B,446.66,0.142,1
1367,B,475.76,0.348,1
1368,A,382.23,0.003,1
1369,A,461.8,0.496,1
1370,A,404.16,0.094,1
1371,A,115.19,0.48,0
1372,A,99.43,0.366,0
1373,B,387.25,0.21,1
1374,B,276.68,0.498,1
1375,C,43.64,0.207,0
1376,D,400.97,0.029,1
1377,B,404.68,0.114,1
1378,D,41.5,0.319,0
1379,C,200.19,0.387,0
1380,A,120.48,0.108,0
1381,B,405.29,0.088,1
1382,B,115.61,0.447,0
1383,D,294.9,0.401,1
1384,C,341.58,0.276,1
1385,B,186.21,0.155,0
1386,D,350.84,0.255,1
1387,B,149.05,0.164,0
1388,A,232.08,0.289,0
1389,B,484.28,0.393,1
1390,D,371.93,0.026,1
1391,C,166.37,0.193,0
1392,A,21.41,0.067,0
1393,B,133.61,0.498,0
1394,D,33.37,0.18,0
1395,C,380.98,0.171,1
1396,D,44.81,0.257,0
1397,D,254.32,0.491,0
1398,A,14.05,0.464,0
1399,C,167.78,0.163,0
1400,A,210.92,0.282,0
1401,A,188.25,0.228,0
1402,B,458.68,0.134,1
1403,C,109.27,0.297,0
1404,A,259.78,0.098,0
1405,B,457.93,0.191,1
1406,B,243.95,0.444,0
1407,C,406.44,0.353,1
1408,A,340.72,0.426,1
1409,D,20.6,0.47,0
1410,B,336.76,0.468,1
1411,A,341.47,0.431,1
1412,A,341.9,0.035,1
1413,A,419.01,0.208,1
1414,D,124.62,0.245,0
1415,B,380.64,0.218,1
1416,A,461.01,0.297,1
1417,D,113.29,0.263,0
1418,B,59.98,0.001,0
1419,D,124.2,0.174,0
1420,B,446.21,0.306,1
1421,D,292.7,0.236,1
1422,D,292.21,0.475,1
1423,B,300.66,0.086,1
1424,C,176.77,0.358,0
1425,C,281.96,0.2,1
1426,D,50.17,0.222,0
1427,A,244.81,0.182,0
1428,B,89.35,0.365,0
1429,D,279.9,0.251,1
1430,C,383.77,0.307,1
1431,A,366.49,0.166,1
1432,B,264.44,0.024,0
1433,B,36.08,0.399,0
1434,B,488.05,0.273,1
1435,D,138.44,0.103,0
1436,A,102.45,0.047,0
1437,B,257.1,0.382,0
1438,D,405.8,0.228,1
1439,B,308.76,0.271,1
1440,B,146.13,0.209,0
1441,A,219.58,0.33,0
1442,D,447.58,0.094,1
1443,C,113.11,0.449,0
1444,A,125.21,0.449,0
1445,A,246.06,0.245,0
1446,B,332.54,0.116,1
1447,B,416.09,0.295,1
1448,B,436.95,0.255,1
1449,C,369.05,0.207,1
1450,D,101.69,0.048,0
1451,B,67.37,0.154,0
1452,A,31.02,0.388,0
1453,A,445.01,0.022,1
1454,A,57.4,0.096,0
1455,D,77.09,0.292,0
1456,D,68.55,0.466,0
1457,C,428.22,0.491,1
1458,D,192.32,0.166,0
1459,C,400.18,0.259,1
1460,B,469.74,0.336,1
1461,C,25.0,0.472,0
1462,A,81.91,0.151,0
1463,C,178.11,0.354,0
1464,A,499.05,0.372,1
1465,D,213.65,0.419,0
1466,C,206.41,0.125,0
1467,D,338.96,0.19,1
1468,C,398.28,0.26,1
1469,D,268.64,0.1,0
1470,D,385.51,0.129,1
1471,A,174.99,0.377,0
1472,A,305.46,0.193,1
1473,D,35.93,0.438,0
1474,B,354.77,0.118,1
1475,A,246.43,0.227,0
1476,D,171.51,0.005,0
1477,C,69.69,0.0,0
1478,C,115.75,0.254,0
1479,B,33.7,0.302,0
1480,D,35.75,0.163,0
1481,B,429.11,0.11,1
1482,D,19.19,0.017,0
1483,D,275.45,0.374,0
1484,C,176.76,0.04,0
1485,D,267.66,0.49,0
1486,B,84.23,0.278,0
1487,C,171.14,0.076,0
1488,B,98.56,0.034,0
1489,D,287.16,0.142,1
1490,D,445.71,0.091,1
1491,C,454.22,0.09,1
1492,C,58.36,0.121,0
1493,C,464.49,0.365,1
1494,B,42.3,0.386,0
1495,A,484.92,0.045,1
1496,A,119.68,0.216,0
1497,A,88.71,0.398,0
1498,B,167.06,0.255,0
1499,C,80.45,0.071,0
1500,A,429.16,0.207,1
1501,B,417.42,0.476,1
1502,D,371.05,0.273,1
1503,D,416.18,0.479,1
1504,B,472.43,0.093,1
1505,C,95.54,0.254,0
1506,C,22.68,0.225,0
1507,B,158.98,0.265,0
1508,D,341.06,0.154,1
1509,C,220.85,0.449,0
1510,B,153.46,0.006,0
1511,C,35.25,0.489,0
1512,C,353.54,0.302,1
1513,B,282.27,0.124,1
1514,D,404.01,0.183,1
1515,D,256.24,0.211,0
1516,A,131.46,0.159,0
1517,B,146.28,0.402,0
1518,C,81.16,0.211,0
1519,B,351.47,0.107,1
1520,B,299.51,0.427,1
1521,B,385.61,0.156,1
1522,A,94.71,0.079,0
1523,B,332.14,0.297,1
1524,D,143.1,0.469,0
1525,B,487.43,0.392,1
1526,D,483.06,0.093,1
1527,A,210.31,0.186,0
1528,D,431.14,0.378,1
1529,D,294.83,0.382,1
1530,D,33.14,0.268,0
1531,B,146.56,0.166,0
1532,D,273.64,0.422,0
1533,A,360.24,0.282,1
1534,D,24.73,0.13,0
1535,D,282.46,0.336,1
1536,A,236.38,0.459,0
1537,B,11.25,0.033,0
1538,C,95.13,0.036,0
1539,D,441.83,0.065,1
1540,D,387.96,0.343,1
1541,C,186.31,0.158,0
1542,C,40.71,0.005,0
1543,A,59.09,0.098,0
1544,B,392.53,0.027,1
1545,B,26.35,0.211,0
1546,D,493.78,0.358,1
1547,D,26.84,0.256,0
1548,C,482.96,0.224,1
1549,C,180.71,0.191,0
1550,C,132.54,0.058,0
1551,B,184.07,0.387,0
1552,A,351.0,0.007,1
1553,B,39.43,0.415,0
1554,D,222.89,0.184,0
1555,A,450.95,0.167,1
1556,C,73.63,0.497,0
1557,A,30.64,0.152,0
1558,C,304.97,0.357,1
1559,A,52.12,0.331,0
1560,D,405.64,0.271,1
1561,D,297.84,0.325,1
1562,B,484.51,0.208,1
1563,C,293.73,0.241,1
1564,B,168.88,0.108,0
1565,A,300.79,0.041,1
1566,D,469.96,0.384,1
1567,B,389.27,0.268,1
1568,C,51.95,0.487,0
1569,A,312.47,0.165,1
1570,C,199.54,0.224,0
1571,D,225.67,0.011,0
1572,B,226.57,0.078,0
1573,B,313.33,0.284,1
1574,D,398.71,0.002,1
1575,C,21.08,0.298,0
1576,D,115.6,0.241,0
1577,D,381.4,0.359,1
1578,D,50.7,0.143,0
1579,D,109.47,0.324,0
1580,B,212.81,0.144,0
1581,D,152.49,0.026,0
1582,A,176.24,0.198,0
1583,D,133.74,0.352,0
1584,C,447.44,0.043,1
1585,D,181.26,0.312,0
1586,B,218.79,0.173,0
1587,B,291.22,0.314,1
1588,B,57.17,0.004,0
1589,D,37.44,0.323,0
1590,C,489.96,0.062,1
1591,A,453.5,0.162,1
1592,C,424.3,0.084,1
1593,B,95.61,0.449,0
1594,B,32.94,0.376,0
1595,A,135.98,0.136,0
1596,B,440.25,0.31,1
1597,B,425.65,0.221,1
1598,D,177.74,0.168,0
1599,C,445.96,0.22,1
1600,D,228.82,0.095,0
1601,D,491.31,0.333,1
1602,B,206.53,0.315,0
1603,C,372.0,0.326,1
1604,C,186.72,0.045,0
1605,C,415.64,0.082,1
1606,D,446.9,0.14,1
1607,D,62.14,0.272,0
1608,B,126.95,0.174,0
1609,D,33.08,0.178,0
1610,D,51.98,0.333,0
1611,A,219.83,0.279,0
1612,A,83.99,0.466,0
1613,A,408.87,0.279,1
1614,C,295.72,0.011,1
1615,A,135.46,0.445,0
1616,D,383.65,0.435,1
1617,A,106.65,0.453,0
1618,C,416.37,0.21,1
1619,A,389.01,0.35,1
1620,A,445.68,0.102,1
1621,C,188.52,0.115,0
1622,D,100.34,0.056,0
1623,D,338.99,0.376,1
1624,D,162.42,0.194,0
1625,D,491.97,0.303,1
1626,A,330.6,0.049,1
1627,D,114.86,0.036,0
1628,A,472.28,0.344,1
1629,B,336.69,0.444,1
1630,B,115.13,0.021,0
1631,D,447.89,0.468,1
1632,C,171.34,0.403,0
1633,A,239.17,0.061,0
1634,B,287.18,0.2,1
1635,C,160.06,0.388,0
1636,B,491.05,0.095,1
1637,A,75.78,0.07,0
1638,C,276.54,0.181,0
1639,C,412.04,0.122,1
1640,A,285.66,0.307,1
1641,A,316.91,0.301,1
1642,C,267.22,0.065,0
1643,D,393.21,0.328,1
1644,C,65.35,0.172,0
1645,D,189.55,0.066,0
1646,A,110.47,0.356,0
1647,D,21.01,0.423,0
1648,A,181.39,0.1,0
1649,C,236.41,0.234,0
1650,A,404.53,0.175,1
1651,C,235.06,0.224,0
1652,C,279.47,0.368,1
1653,C,18.4,0.152,0
1654,A,466.17,0.39,1
1655,C,193.86,0.353,0
1656,C,145.68,0.492,0
1657,D,203.72,0.288,0
1658,D,362.4,0.423,1
1659,D,293.93,0.048,1
1660,C,371.84,0.235,1
1661,D,230.81,0.293,0
1662,B,94.68,0.114,0
1663,C,232.37,0.297,0
1664,B,78.54,0.098,0
1665,D,460.45,0.463,1
1666,B,477.55,0.275,1
1667,B,245.48,0.318,0
1668,A,160.88,0.188,0
1669,C,456.64,0.335,1
1670,C,318.57,0.41,1
1671,C,405.26,0.261,1
1672,B,39.91,0.326,0
1673,B,472.36,0.214,1
1674,D,167.93,0.227,0
1675,C,372.48,0.06,1
1676,A,354.14,0.298,1
1677,A,361.2,0.163,1
1678,A,208.23,0.387,0
1679,A,322.8,0.118,1
1680,C,445.64,0.266,1
1681,D,94.71,0.204,0
1682,D,277.7,0.161,1
1683,B,161.98,0.408,0
1684,D,340.14,0.342,1
1685,D,209.67,0.088,0
1686,A,407.08,0.469,1
1687,A,425.63,0.498,1
1688,B,416.78,0.393,1
1689,A,280.3,0.398,1
1690,D,385.24,0.311,1
1691,D,246.04,0.448,0
1692,B,351.32,0.155,1
1693,D,100.37,0.049,0
1694,A,24.37,0.258,0
1695,A,10.64,0.211,0
1696,A,394.87,0.494,1
1697,A,218.69,0.467,0
1698,B,102.79,0.377,0
1699,A,261.27,0.253,0
1700,C,56.9,0.147,0
1701,B,61.96,0.015,0
1702,A,182.3,0.265,0
1703,C,60.71,0.472,0
1704,A,424.99,0.389,1
1705,D,133.22,0.044,0
1706,C,346.78,0.384,1
1707,D,208.13,0.185,0
1708,C,454.68,0.449,1
1709,C,378.12,0.242,1
1710,A,430.4,0.275,1
1711,B,227.74,0.063,0
1712,C,179.8,0.257,0
1713,C,118.56,0.128,0
1714,D,245.18,0.038,0
1715,B,86.08,0.336,0
1716,A,22.62,0.245,0
1717,C,99.64,0.038,0
1718,A,322.75,0.025,1
1719,C,121.07,0.374,0
1720,D,72.79,0.27,0
1721,C,457.39,0.483,1
1722,D,128.24,0.214,0
1723,A,301.71,0.356,1
1724,A,432.48,0.421,1
1725,A,425.65,0.186,1
1726,C,423.83,0.102,1
1727,D,287.4,0.498,1
1728,D,23.75,0.082,0
1729,D,118.2,0.054,0
1730,C,221.49,0.285,0
1731,C,269.45,0.251,0
1732,C,350.52,0.359,1
1733,C,174.32,0.222,0
1734,D,281.36,0.116,1
1735,C,67.21,0.181,0
1736,A,410.93,0.283,1
1737,C,194.65,0.194,0
1738,A,216.06,0.404,0
1739,C,397.0,0.082,1
1740,C,325.05,0.338,1
1741,B,129.68,0.006,0
1742,B,267.3,0.198,0
1743,B,177.7,0.355,0
1744,C,350.23,0.326,1
1745,C,487.28,0.339,1
1746,D,190.62,0.231,0
1747,A,248.29,0.207,0
1748,C,198.29,0.071,0
1749,B,436.26,0.474,1
1750,D,459.3,0.467,1
1751,C,295.85,0.041,1
1752,D,160.77,0.085,0
1753,B,79.66,0.253,0
1754,D,296.7,0.232,1
1755,A,391.54,0.245,1
1756,A,139.72,0.193,0
1757,D,73.77,0.497,0
1758,B,46.55,0.243,0
1759,D,304.41,0.211,1
1760,D,306.0,0.496,1
1761,C,450.45,0.309,1
1762,B,25.37,0.417,0
1763,B,64.93,0.381,0
1764,A,10.52,0.409,0
1765,B,96.95,0.084,0
1766,A,231.2,0.146,0
1767,A,30.89,0.198,0
1768,C,81.32,0.494,0
1769,A,56.34,0.443,0
1770,A,107.74,0.066,0
1771,D,433.09,0.007,1
1772,B,296.18,0.202,1
1773,B,24.53,0.052,0
1774,B,285.96,0.185,1
1775,C,128.61,0.342,0
1776,D,294.01,0.314,1
1777,D,319.44,0.228,1
1778,B,278.75,0.273,1
1779,C,360.09,0.084,1
1780,C,208.6,0.085,0
1781,A,342.88,0.288,1
1782,B,201.73,0.169,0
1783,A,323.83,0.163,1
1784,A,11.21,0.446,0
1785,A,110.6,0.457,0
1786,A,457.11,0.232,1
1787,B,280.73,0.322,1
1788,C,306.29,0.192,1
1789,A,315.15,0.197,1
1790,C,195.3,0.09,0
1791,B,355.56,0.445,1
1792,C,316.79,0.011,1
1793,B,369.23,0.36,1
1794,A,396.27,0.064,1
1795,D,247.13,0.281,0
1796,C,260.14,0.175,0
1797,C,117.15,0.078,0
1798,C,191.45,0.203,0
1799,B,340.73,0.268,1
1800,A,111.63,0.425,0
1801,C,389.57,0.118,1
1802,D,189.55,0.249,0
1803,A,464.79,0.029,1
1804,C,486.79,0.44,1
1805,D,137.7,0.347,0
1806,C,71.42,0.401,0
1807,D,413.34,0.224,1
1808,A,356.76,0.292,1
1809,B,309.52,0.088,1
1810,D,208.2,0.179,0
1811,D,25.27,0.41,0
1812,C,130.43,0.355,0
1813,C,229.81,0.012,0
1814,B,130.34,0.172,0
1815,B,342.28,0.043,1
1816,C,147.82,0.421,0
1817,D,119.91,0.123,0
1818,C,448.13,0.444,1
1819,D,287.52,0.286,1
1820,B,250.36,0.364,0
1821,A,130.47,0.342,0
1822,C,394.15,0.484,1
1823,A,196.33,0.038,0
1824,C,341.15,0.39,1
1825,D,48.44,0.164,0
1826,D,212.13,0.244,0
1827,A,421.67,0.032,1
1828,B,230.19,0.489,0
1829,D,442.09,0.016,1
1830,B,198.81,0.066,0
1831,A,79.95,0.437,0
1832,B,85.23,0.09,0
1833,A,296.96,0.321,1
1834,A,141.82,0.063,0
1835,A,133.39,0.296,0
1836,D,159.59,0.48,0
1837,A,87.92,0.014,0
1838,D,113.91,0.092,0
1839,A,294.88,0.344,1
1840,A,359.71,0.223,1
1841,C,308.83,0.167,1
1842,C,256.61,0.447,0
1843,C,346.61,0.147,1
1844,B,213.34,0.49,0
1845,A,30.33,0.224,0
1846,C,360.16,0.225,1
1847,B,35.76,0.036,0
1848,D,53.48,0.04,0
1849,B,331.26,0.411,1
1850,A,341.83,0.097,1
1851,B,469.35,0.121,1
1852,C,30.38,0.05,0
1853,C,196.85,0.362,0
1854,D,10.92,0.032,0
1855,C,359.9,0.463,1
1856,A,378.78,0.166,1
1857,C,99.93,0.409,0
1858,D,346.79,0.243,1
1859,D,253.56,0.38,0
1860,D,424.95,0.428,1
1861,B,217.42,0.491,0
1862,D,158.02,0.481,0
1863,D,287.72,0.24,1
1864,B,311.68,0.035,1
1865,B,473.6,0.305,1
1866,C,336.1,0.49,1
1867,A,269.26,0.17,0
1868,A,277.76,0.406,1
1869,B,424.35,0.102,1
1870,B,236.36,0.451,0
1871,C,491.44,0.259,1
1872,C,325.02,0.471,1
1873,A,437.85,0.295,1
1874,C,317.67,0.173,1
1875,B,13.48,0.304,0
1876,B,169.35,0.49,0
1877,A,228.14,0.029,0
1878,D,445.19,0.192,1
1879,D,416.77,0.436,1
1880,A,80.8,0.153,0
1881,D,472.67,0.3,1
1882,D,250.2,0.069,0
1883,C,312.79,0.277,1
1884,D,363.21,0.25,1
1885,B,106.62,0.065,0
1886,A,29.88,0.401,0
1887,D,175.38,0.292,0
1888,B,224.35,0.411,0
1889,D,89.14,0.215,0
1890,A,155.98,0.268,0
1891,D,418.36,0.1,1
1892,C,410.41,0.083,1
1893,D,217.78,0.055,0
1894,B,118.89,0.219,0
1895,C,347.74,0.485,1
1896,A,155.19,0.358,0
1897,B,429.97,0.33,1
1898,B,372.54,0.223,1
1899,B,231.63,0.446,0
1900,C,387.18,0.304,1
1901,C,228.89,0.416,0
1902,D,129.62,0.067,0
1903,C,37.48,0.482,0
1904,A,249.28,0.461,0
1905,A,71.47,0.332,0
1906,B,54.77,0.314,0
1907,B,307.72,0.274,1
1908,B,174.51,0.062,0
1909,C,169.51,0.199,0
1910,A,219.03,0.079,0
1911,D,303.99,0.17,1
1912,C,466.32,0.324,1
1913,D,172.43,0.199,0
1914,C,286.68,0.288,1
1915,D,195.53,0.076,0
1916,B,43.95,0.312,0
1917,C,309.6,0.055,1
1918,B,179.77,0.2,0
1919,C,436.32,0.055,1
1920,A,80.94,0.489,0
1921,C,233.7,0.163,0
1922,A,159.73,0.067,0
1923,D,308.1,0.196,1
1924,C,388.93,0.087,1
1925,D,219.8,0.004,0
1926,C,312.43,0.296,1
